Data;Ora GMT;LatN;LonE;Prof (Km);Md;Ml;Area
12/05/2002;00:25:33;37.714;15.065;3.08;2.1;;M. Pomiciaro
14/05/2002;00:24:14;37.731;15.116;5.53;2.6;;Milo
14/05/2002;00:07:38;37.402;15.195;16.95;2.8;;14 km SE Catania
13/05/2002;00:30:58;38.099;15.15;7.75;1.8;;1.8 km ESE Novara di Sicilia
14/05/2002;00:14:45;37.406;15.185;18.75;2.7;;14 km SE Catania
14/05/2002;00:18:55;37.391;15.202;17.81;1.5;;14 km SE Catania
14/05/2002;00:55:46;37.397;15.202;18.03;1.8;;14 km SE Catania
17/05/2002;00:05:50;37.725;14.927;9.16;1.8;;0.9 Km NE M. Intraleo
17/05/2002;00:37:47;37.402;15.192;19.67;1.5;;15 Km SE Catania
17/05/2002;00:22:39;38.009;15.116;2.99;2.1;;Novara di Sicilia
17/05/2002;00:23:32;38.128;15.625;9.1;1.4;;2.5 Km a NW di Reggio Calabria
17/05/2002;00:35:39;37.741;14.971;9.04;1.4;;1.3 Km a ESE di M.te Palestra
18/05/2002;00:13:14;37.4;15.187;16.17;1.6;;15 Km a SE di Catania
19/05/2002;00:43:31;37.26;15.064;4.51;1.8;;4.6 km ESE Carlentini
19/05/2002;00:15:43;37.748;15.126;2.38;1.5;;1.5 km WNW S. Alfio
20/05/2002;00:34:43;37.76;15.138;8.07;1.6;;1.9 km N S. Alfio
20/05/2002;00:35:09;37.772;15.157;11.33;2.2;;2.1 km NNE Puntalazzo
20/05/2002;00:44:10;37.703;15.09;6.42;1.7;;1.2 Km SE M. Fior di Cosimo
21/05/2002;00:35:24;37.19;15.184;21.93;1.3;;3 km N Priolo
21/05/2002;00:14:30;37.359;15.183;18.06;1.5;;17 km SE Catania
22/05/2002;00:21:39;37.718;15.012;2.16;1.3;;0.4 Km ESE La Montagnola
23/05/2002;00:49:44;37.717;15.027;3.73;1.5;;1.8 Km E Montagnola
24/05/2002;00:50:48;37.401;15.194;17.86;2.7;;15 Km SE Catania
24/05/2002;00:43:59;37.153;14.696;23.55;1.5;;Licodia Eubea
24/05/2002;00:50:13;37.715;15.021;2.92;1.2;;1 Km SE Montagnola
27/05/2002;00:23:06;37.702;14.987;3.53;1.5;;1 km N M.te Vetore
27/05/2002;00:21:50;37.745;15.059;6.22;1.2;;Rocca Musarra (vers.orientale)
27/05/2002;00:44:30;37.7;15.007;1.65;1.3;;M. Silvestri sup.
27/05/2002;00:43:41;37.812;15.076;14.72;1.8;;2.3 km NW M.te Crisimo (vers NE)
29/05/2002;00:13:30;37.746;15.087;8.13;1.7;;M.te Fontane
29/05/2002;00:53:49;37.653;15.086;3.71;1.8;;Fleri
30/05/2002;00:49:46;37.685;15.054;14.66;1.6;;1.2 Km SW M. Arcimis
30/05/2002;00:42:22;37.679;15.082;3.84;1.5;;2.6 Km SW Zafferana Etnea
30/05/2002;00:24:08;38.154;15.727;10.88;1.5;;8 Km NE Reggio Calabria
02/06/2002;00:14:09;36.983;15.288;21.96;1.9;;9 km S da Siracusa
02/06/2002;00:49:26;37.687;14.957;0.08;1.7;;M. Parmentelli
31/05/2002;00:14:29;38.158;15.683;13.11;1.4;;5 km NNE Reggio Calabria
01/06/2002;00:06:20;37.717;14.987;12.41;1.6;;1.5 km W Montagnola
31/05/2002;00:08:07;37.745;14.709;22.01;2.4;;12 km SW Bronte
31/05/2002;00:43:29;37.676;15.094;6.09;1.7;;2 km SSW Zafferana
31/05/2002;00:15:27;37.752;15.003;0.13;1.6;;Cratere Centrale
31/05/2002;00:25:21;37.715;15.083;4.73;1.1;;Valle Calanna
31/05/2002;00:45:55;37.612;14.988;-0.31;2;;3.0 km SW Nicolosi
03/06/2002;00:58:40;37.712;15.06;2.83;2.6;;M. Pomiciaro
07/06/2002;00:35:30;37.667;15.101;3.36;2.1;;1 km N di Fleri
07/06/2002;00:06:07;38.456;14.537;13.77;2.6;;12 km S Filicudi
09/06/2002;00:00:03;37.735;15.098;2.77;1.2;;1.3 km ESE M.te Fontane
09/06/2002;00:09:51;37.742;15.049;3.45;1.2;;1.5 km E M.te Lepre
11/06/2002;00:19:02;37.594;15.062;10.28;2;;2.3 Km NNE di Mascalucia
10/06/2002;00:14:00;38.435;15.078;10.26;2.9;;10 Km ad Est di Vulcano
11/06/2002;00:41:42;38.081;15.324;2.14;1.5;;10 Km ESE di Castroreale
12/06/2002;00:34:41;38.221;15.116;17.84;1.8;;Golfo di Patti
12/06/2002;00:04:09;37.701;14.98;3.37;1.3;;1.3 Km NE M.te Dei Santi
12/06/2002;00:24:21;38.156;15.675;10.88;1.8;;4.5 Km NNE Reggio Calabria
12/06/2002;00:48:31;38.851;15.285;12.29;2.1;;8.0 Km NE di Stromboli
13/06/2002;00:06:16;37.773;14.918;22.51;1.6;;1.7 Km N M. Lepre
13/06/2002;00:10:05;37.737;14.954;17.36;1.6;;M.te Palestra
14/06/2002;00:37:07;37.649;15.077;3.58;2.5;;3 km N Trecastagni
14/06/2002;00:32:08;37.702;15.057;1.77;2.4;;1.3 Km S M. Pomiciaro
15/06/2002;00:17:58;37.701;15.058;2.01;2.5;;1.3 Km S M. Pomiciaro
15/06/2002;00:41:42;37.689;15.084;4.61;2.2;;1.9 Km W Zafferana
15/06/2002;00:16:25;37.687;15.087;4.5;2;;1.9 Km W Zafferana
14/06/2002;00:33:37;37.706;15.057;2.12;1.6;;1.1 Km S M. Pomiciaro
15/06/2002;00:52:42;37.706;15.059;2.55;1.8;;1.1 Km S M. Pomiciaro
15/06/2002;00:36:16;37.707;15.058;2.74;1.7;;1.0 KM S M. Pomiciaro
15/06/2002;00:29:01;37.707;15.055;2.76;2.7;;0.8 km S M.te Pomiciaro
15/06/2002;00:21:50;37.702;15.061;2.62;1.8;;1.3 km S M.te Pomiciaro
16/06/2002;00:24:17;37.635;14.971;2.28;2.6;;5 km NW Nicolosi
18/06/2002;00:39:24;37.905;15.719;32.46;1.8;;4 Km a Sud di Montebello Ionico (RC)
17/06/2002;00:08:30;37.707;14.998;4.22;1.5;;Mt. Silvestri
17/06/2002;00:28:12;37.759;14.991;17.3;1.8;;Cratere di NE
19/06/2002;00:57:44;38.153;15.677;12.15;1.5;;4 Km NNE Reggio Calabria
19/06/2002;00:20:47;38.154;15.679;12.03;1.4;;5 Km NNE Reggio Calabria
19/06/2002;00:52:10;37.353;15.126;16.45;1.8;;13 Km NE Lentini
20/06/2002;00:58:48;38.161;15.698;13.38;1.3;;7 Km NNE Reggio Calabria
22/06/2002;00:47:25;37.657;15.11;14.73;2;;Fleri
22/06/2002;00:53:13;37.557;14.96;1.26;2.2;;5 km Est di Patern
25/06/2002;00:07:29;37.73;15.084;5.11;1.3;;1.1 Km S M. Fontane
25/06/2002;00:55:19;38.069;15.223;8.88;1.1;;3.7 Km a Sud di Castroreale
25/06/2002;00:55:31;38.085;15.231;6.47;1.4;;2.4 Km a SSE di Castroreale
25/06/2002;00:05:09;38.078;15.243;7.85;1.9;;3.7 Km a SSE di Castroreale
25/06/2002;00:04:58;38.084;15.225;11.17;2;;2.2 Km a SSE di Castroreale
26/06/2002;00:12:24;37.731;15.731;9.89;2.5;;27 km S Montebello Ionico
27/06/2002;00:35:53;37.742;15.045;4.08;2.2;;1.1 Km NE M. Centenari
27/06/2002;00:58:15;37.74;15.045;4.18;2.5;;1.1 Km NE M. Centenari
27/06/2002;00:35:42;37.646;15.063;3.05;2.7;;3.0 km N Pedara
29/06/2002;00:10:04;37.717;15.014;1.4;1.9;;0.8 km ESE Montagnola
29/06/2002;00:48:01;38.151;15.123;15.3;1.9;;Golfo di Patti
01/07/2002;00:02:39;37.632;15.065;-1.19;2.6;;1 Km a Nord di Pedara
02/07/2002;00:26:18;37.63;15.072;2.22;2.8;;1 Km a NE di Pedara
02/07/2002;00:36:29;37.796;15.06;10.84;1.5;;3.2 Km a Nord di Rifugio Citelli
04/07/2002;00:46:48;37.71;15.082;7.21;1.4;;2.5 Km NNE M.te Arcimis
07/07/2002;00:37:39;37.644;15.06;0.54;2.8;;1.5 Km S Tardaria
08/07/2002;00:39:15;37.65;15.061;3.47;2.2;;1.0 Km S Tardaria
08/07/2002;00:52:53;37.648;15.06;2.08;2.8;;1.3 Km S Tardaria
09/07/2002;00:46:07;37.655;15.057;0.88;2.9;;0.5 Km S Tardaria
05/07/2002;00:34:52;37.664;14.971;1.71;2.8;;2 Km Sud M. Parmentelli
08/07/2002;00:22:34;37.651;15.062;3.24;2.1;;1.0 Km SSE Tardaria
08/07/2002;00:33:42;37.69;15.016;14.68;1.5;;1.0 Km NNE M. Gemellaro
09/07/2002;00:00:37;37.642;15.063;3.76;2.5;;2 Km SSE Tardaria
09/07/2002;00:53:11;37.688;15.028;4.32;1.5;;0.6 Km SE M. Serra Pizzuta Calvarina
09/07/2002;00:24:45;38.17;15.111;14.29;1.5;;Golfo di Patti
05/07/2002;00:19:44;37.264;15.061;6.01;1.7;;4.0 Km ESE Carlentini
09/07/2002;00:15:34;37.643;15.065;2.98;2.8;;1.9 Km SSE Tardaria
09/07/2002;00:06:55;37.653;15.062;3.9;2.6;;1.0 Km SSE Tardaria
09/07/2002;00:36:09;37.646;15.063;0.06;2.8;;1.0 Km S Tardaria
09/07/2002;00:37:52;37.649;15.063;0.67;2.6;;1.0 KM S Tardaria
09/07/2002;00:45:26;37.646;15.068;3.44;2.4;;1.7 Km SSE Tardaria
07/07/2002;00:57:18;37.212;14.749;18.45;2;;5 Km Nord Vizzini
10/07/2002;00:01:05;37.642;15.068;4.38;2.6;;2.0 km SSE Tardaria
10/07/2002;00:58:06;37.747;15.007;1.77;1.9;;1 Km NE Torre del Filosofo
09/07/2002;00:41:14;37.639;15.064;5.92;2.6;;2.3 Km SSE Tardaria
09/07/2002;00:58:56;37.639;15.059;5.75;2.3;;2.0 Km S Tardaria
11/07/2002;00:25:50;37.525;15.375;26.76;1.3;;23 km E Catania
13/07/2002;00:19:02;37.219;15.372;20.9;2.8;;13 km E Augusta
13/07/2002;00:28:08;37.217;15.371;20.59;1.6;;13 km E Augusta
12/07/2002;00:23:03;37.657;15.063;7.3;2;;Tardaria
14/07/2002;00:23:25;38.027;15.619;7.59;1.6;;9 km SSW Reggio Calabria
17/07/2002;00:40:13;37.838;15.123;20.92;2;;0.7 km S Mt. Pomiciaro
17/07/2002;00:38:59;37.837;15.14;18.03;2.1;;Linguaglossa (1.5 km SE M. Pomiciaro)
21/07/2002;00:49:01;37.704;15.004;16.6;1.6;;Mt. Silvestri Sup.
21/07/2002;00:41:44;37.699;15.001;15.64;1.8;;Mt. Silvestri Sup.
19/07/2002;00:17:05;38.124;15.154;9.35;1.2;;6 km ESE Barcellona Pozzo di Gotto
19/07/2002;00:54:31;38.103;15.207;9.68;2;;Castroreale
20/07/2002;00:33:39;38.444;14.583;11.74;2.2;;14 km S Filicudi
21/07/2002;00:10:48;37.883;15.413;27.37;1.9;;6.6 km SE Capo S. Alessio
24/07/2002;00:20:55;37.697;15.014;15.07;1.4;;Mt. Serra Pizzuta Calvarina
24/07/2002;00:31:30;38.096;15.746;11.58;1.7;;10 Km ad Est di Reggio Calabria
24/07/2002;00:04:54;36.921;15.008;18.09;2;;6 km NW Noto
24/07/2002;00:38:03;37.715;15.072;5.93;1.5;;3.5 km NW Zafferana
24/07/2002;00:12:47;37.744;15.003;0.48;1.5;;1 km SE Crateri Centrali
24/07/2002;00:55:36;38.097;15.745;11.21;1.8;;9 Km ad Est di Reggio Calabria
25/07/2002;00:18:24;38.093;15.759;10.18;1.4;;11 Km ad Est di Reggio Calabria
25/07/2002;00:22:23;38.093;15.758;10.51;1.4;;11 Km ad Est di Reggio Calabria
25/07/2002;00:03:22;37.745;15.004;1.48;2.1;;1 km SE Crateri Centrali
25/07/2002;00:24:24;38.041;15.026;1.15;1.4;;2 Km a NE di Montalbano Elicona
25/07/2002;00:07:34;37.399;14.754;13.59;1.3;;5.4 Km a ENE di Ramacca
25/07/2002;00:03:53;37.032;14.842;0.91;1.4;;6.5 Km a SW di Palazzolo Acreide
29/07/2002;00:54:17;38.122;15.143;11.88;2.5;;Terme Vigliatore
28/07/2002;00:11:01;38.211;15.158;8.2;1.8;;Golfo di Patti
26/07/2002;00:22:32;37.718;15.013;3.44;1.8;;Montagnola
28/07/2002;00:29:48;37.724;15.005;1.91;1.6;;Montagnola
29/07/2002;00:56:54;37.759;15.145;8.29;1.8;;Puntalazzo
30/07/2002;00:05:06;37.756;15.148;8.59;1.8;;Puntalazzo
30/07/2002;00:24:00;37.91;15.421;9.83;1.3;;6.5 Km E Capo S. Alessio
31/07/2002;00:32:42;37.7;14.877;9.02;1.9;;5 km NNE di Adrano
01/08/2002;00:44:01;37.01;15.111;20.19;1.3;;4.5 km SE di Canicattini Bagni
01/08/2002;00:31:48;38.065;15.102;1.93;1.5;;1.5 km N di Tripi
01/08/2002;00:26:53;37.646;14.98;4.64;1.9;;2.5 km NNE di Ragalna
01/08/2002;00:47:31;38.414;15.07;5.66;1.6;;9.5 km E di Vulcano
02/08/2002;00:49:22;38.132;15.774;4.27;1.3;;11 Km ad Est di Reggio Calabria
03/08/2002;00:35:26;37.747;14.998;-0.79;1.8;;Crateri Centrali
02/08/2002;00:23:44;37.721;15.096;1.45;1.5;;2.0 Km W Milo
03/08/2002;00:57:19;37.706;15.019;13.98;1.2;;1.4 Km ENE M. Silvestri
03/08/2002;00:05:54;37.737;15.058;3.9;1.7;;2.0 Km E M. Centenari
03/08/2002;00:08:49;37.737;15.052;4.35;1.6;;1.5 Km E M. Centenari
04/08/2002;00:37:02;37.746;14.996;-1.1;2.2;;Crateri Centrali
06/08/2002;00:12:59;38.379;14.984;5.85;1.8;;Vulcano
06/08/2002;00:01:47;38.389;14.988;5.23;2;;Vulcano
07/08/2002;00:25:09;37.824;15.143;0.4;2.7;;2 km S Linguaglossa
08/08/2002;00:35:35;37.817;15.117;1.94;2.5;;3.5 Km SW Linguaglossa
09/08/2002;00:41:24;37.761;14.99;8.28;1.6;;Punta Lucia
09/08/2002;00:43:32;37.682;15.02;4.99;1.4;;1.5 Km W M. Salto del Cane
11/08/2002;00:35:06;38.424;15.139;3.76;2.3;;16 Km Est Vulcano
10/08/2002;00:21:27;37.755;15.451;11.19;2.1;;18 Km SE Giardini Naxos
13/08/2002;00:03:37;37.854;14.666;6.31;2.7;;3 Km NW Cesar
13/08/2002;00:30:21;37.861;14.681;10.32;3.3;;3 Km NW Cesar
13/08/2002;00:29:44;37.887;14.692;9.77;3.1;;3 Km NW Cesar
13/08/2002;00:54:24;37.711;15.033;3.57;1.5;;2.5 Km ESE Montagnola
14/08/2002;00:04:55;37.73;15.086;3.86;1.7;;1 Km Sud M. Fontane
15/08/2002;00:52:43;37.721;15.018;1.66;1.8;;1 Km Est Montagnola
15/08/2002;00:00:04;37.696;14.967;0.37;1.5;;M. dei Santi
16/08/2002;00:01:04;37.748;15.007;-0.45;1.2;;1.0 Km ESE Crateri Centrali
16/08/2002;00:25:19;37.754;15.018;2.39;1.4;;1.9 Km Est Crateri Centrali
16/08/2002;00:31:17;37.747;15.006;0.08;1.5;;1.0 Km SE Crateri Centrali
16/08/2002;00:42:39;38.254;15.062;4.38;1.5;;Golfo di Patti
17/08/2002;00:24:45;37.59;14.939;3.96;2.2;;3.3 Km a W di Belpasso
17/08/2002;00:07:53;37.627;14.951;10.76;1.3;;4.6 Km a NNW di Belpasso
18/08/2002;00:23:29;38.139;15.835;16.33;1.5;;Aspromonte
18/08/2002;00:34:53;37.712;14.975;3.01;1.1;;1.0 km a NE di M.te Denza
18/08/2002;00:08:16;37.72;14.918;2.75;2.4;;M.te Intraleo
18/08/2002;00:00:55;37.714;15.025;3.71;1.4;;1.6 km ESE Montagnola
19/08/2002;00:05:21;37.711;14.899;3.84;2.9;;1.9 km SW M.te Intraleo
19/08/2002;00:08:15;37.714;14.886;3.71;1.8;;2.9 km SW M.te Intraleo
19/08/2002;00:15:13;37.707;14.88;4.28;1.9;;3.6 km SW M.te Intraleo
19/08/2002;00:17:06;37.712;14.892;4.4;1.9;;2.5 km SW M.te Intraleo
19/08/2002;00:57:58;37.706;14.889;3.66;2.6;;3.1 km SW M.te Intraleo
19/08/2002;00:03:23;37.706;14.89;3.69;2.7;;3.0 km SW M.te Intraleo
20/08/2002;00:13:06;37.717;14.921;3.06;1.5;;0.7 km SE M.te Intraleo
21/08/2002;00:54:39;38.295;15.038;8.07;2.5;;Golfo di Patti
21/08/2002;00:06:58;37.749;15.005;-1.04;1.4;;1.0 km SE Crateri Centrali
21/08/2002;00:51:53;37.724;15.072;4.54;1.8;;M.te Calanna
21/08/2002;00:52:24;37.729;15.073;3.56;2.4;;0.7 km Nord M.te Calanna
23/08/2002;00:14:11;37.851;15.111;15.46;1.5;;3.0 km WNW Linguaglossa
24/08/2002;00:19:38;37.749;14.997;0.6;1.9;;Crateri Centrali
24/08/2002;00:55:41;37.693;14.972;-1.17;1.5;;Monte dei Santi
23/08/2002;00:32:09;37.639;14.977;-0.23;1.4;;3.0 km ENE Ragalna
23/08/2002;00:31:33;38.314;14.85;9.99;1.6;;13.5 km SW Isola di Vulcano
26/08/2002;00:19:02;37.72;15.096;3.62;1.9;;2.0 km WSW Milo
26/08/2002;00:39:02;37.757;15.011;4.36;2.1;;1.2km SW P.zi Deneri
27/08/2002;00:10:32;38.102;15.111;0.58;2.1;;3.2 km a SE di Falcone
27/08/2002;00:12:19;38.08;15.119;1.33;1.6;;2.8 km a Sud di Furnari
27/08/2002;00:21:46;37.717;15.018;3.39;1;;0.9 km Est La Montagnola
27/08/2002;00:15:12;37.717;15.017;2.21;2;;0.8 km Est La Montagnola
27/08/2002;00:22:15;37.402;14.677;14.37;1.7;;2.0 km NW Ramacca
27/08/2002;00:42:14;37.436;14.649;16.08;2.2;;7.0 km NW Ramacca
29/08/2002;00:11:04;37.748;15.002;0.02;1.9;;Crateri Centrali
28/08/2002;00:19:57;37.744;15.009;0.97;1;;1.0 km NE Torre del Filosofo
28/08/2002;00:29:49;37.717;15.054;7.85;1.4;;M. Zoccolaro
28/08/2002;00:45:43;37.666;15.058;6.23;1.6;;Tardaria
28/08/2002;00:09:22;37.725;15.087;1.22;1.4;;1.0 km Est M. Calanna
28/08/2002;00:08:29;37.721;15.012;0.23;1;;Montagnola
29/08/2002;00:49:31;37.797;14.97;27.41;2;;2.4 km Est M. Maletto
31/08/2002;00:46:28;37.722;15.037;14.39;1.5;;2.6 km Est La Montagnola
31/08/2002;00:29:03;37.713;15.009;10.36;1.8;;0.6 km Sud La Montagnola
31/08/2002;00:29:28;37.704;14.987;9;2.7;;2.4 km SW La Montagnola
01/09/2002;00:56:21;37.728;15.132;9.93;1.4;;1.3 km ENE Milo
31/08/2002;00:15:43;37.636;14.962;4.18;1.5;;Ragalna
31/08/2002;00:18:38;37.733;15.093;6.83;1.6;;2.7 Km NE Milo
31/08/2002;00:19:41;37.637;14.981;3.69;1.5;;2 Km E Ragalna
31/08/2002;00:09:08;37.719;15.009;11.4;1.6;;Montagnola
31/08/2002;00:18:51;37.702;14.982;9.17;3;;2.5 Km SW Montagnola
31/08/2002;00:22:01;37.717;15.007;8.57;1.5;;Montagnola
31/08/2002;00:23:19;37.721;15.01;10.36;1.5;;Montagnola
31/08/2002;00:27:23;37.709;14.978;9.25;3;;2.8 Km SW Montagnola
01/09/2002;00:24:19;37.713;15.009;12.69;1.8;;0.6 Km S Montagnola
01/09/2002;00:00:55;37.708;15.006;12.36;1.6;;1.0 Km S Montagnola
31/08/2002;00:30:51;37.718;15.004;11.53;1.8;;La Montagnola
01/09/2002;00:57:39;37.726;15.077;5.66;1.7;;1.7 km SSE M. Fontane
01/09/2002;00:48:25;37.709;15.026;14.22;1.8;;2.0 km ESE La Montagnola
03/09/2002;00:06:52;37.745;15.002;1.55;2;;T.re del Filosofo
02/09/2002;00:33:55;37.717;15.004;10.73;2.3;;1.0 Km S Montagnola
02/09/2002;00:55:23;37.716;15.009;12.68;1.6;;Montagnola
02/09/2002;00:49:29;37.709;15.003;11.8;1.6;;1.0 Km S Montagnola
02/09/2002;00:13:55;37.713;15.001;12.05;1.6;;0.8 Km SW Montagnola
02/09/2002;00:11:44;37.711;14.994;10.72;1.5;;1.5 Km SW Montagnola
02/09/2002;00:56:50;37.715;15.016;14.84;1.9;;1 Km SE Montagnola
02/09/2002;00:26:19;37.707;15.012;12.55;1.9;;1.4 Km SSE Montagnola
02/09/2002;00:04:24;37.708;15.006;12.6;1.8;;1.2 Km S Montagnola
02/09/2002;00:03:00;37.704;15.005;11.89;2;;1.7 Km S Montagnola
03/09/2002;00:02:06;37.715;14.991;7.89;2.9;;1.5 Km SW Montagnola
02/09/2002;00:02:37;37.713;15.013;13.57;1.8;;1 km SE La Montagnola
03/09/2002;00:08:14;37.715;15.016;13.83;2.3;;1 km SE La Montagnola
03/09/2002;00:36:42;37.721;15.004;13.36;1.6;;La Montagnola
03/09/2002;00:24:20;37.71;15.003;12.08;1.5;;1 km SSW La Montagnola
02/09/2002;00:21:23;37.051;14.496;25.21;1.7;;2.7 Km Nord Acate
05/09/2002;00:36:44;37.714;15.009;12.99;1.8;;La Montagnola
08/09/2002;00:05:23;38.114;15.9;12.6;1.7;;21 Km E Reggio Calabria
08/09/2002;00:17:51;38.123;15.118;11.78;2.1;;7 Km SE Capo Tindari
06/09/2002;00:32:34;37.752;15.091;6.54;1.6;;1.4 Km NNE M. Fontane
07/09/2002;00:09:09;37.714;15.075;4.2;1.5;;0.6 Km NW M. Fior di Cosimo
08/09/2002;00:43:39;37.71;15.004;13.04;1.6;;1 Km SSE Montagnola
09/09/2002;00:30:10;37.747;15.063;5.37;2.3;;0.7 Km SW M. Rinatu
09/09/2002;00:37:52;37.748;15.038;4.56;1.5;;M. Simone (Valle del Bove)
11/09/2002;00:30:10;37.682;15.106;6.71;2.1;;1.3 Km Sud Zafferana Etnea
05/09/2002;00:56:40;36.866;14.987;19.82;1.9;;5.6 Km NE Rosolini
12/09/2002;00:03:22;37.47;15.212;20.92;1.9;;12 Km SE Catania
13/09/2002;00:13:14;37.126;15.053;5.51;1.2;;4.3 Km SE Sortino
16/09/2002;00:39:13;37.743;14.954;8.72;2.3;;Monte Palestra
16/09/2002;00:53:38;38.389;14.65;10.6;2.7;;28 Km W Vulcano
18/09/2002;00:56:21;37.757;14.981;6.94;1.9;;1 Km SSW Punta Lucia
18/09/2002;00:28:26;37.731;14.978;7.72;1.4;;1.6 Km WSW M. Frumento Supino
22/09/2002;00:01:50;37.791;15.071;3.84;3.6;;circa 5 km NE Pizzi Deneri
21/09/2002;00:00:05;37.697;15.108;5.06;1.8;;Zafferana Etnea
21/09/2002;00:58:36;37.701;15.096;4;1.8;;1.0 km NW Zafferana
21/09/2002;00:52:51;37.71;14.978;2.7;1.5;;2.0 km NNW M. Vetore
20/09/2002;00:25:19;37.748;15.009;0.8;1.7;;1.2 km ESE Crateri Centrali
22/09/2002;00:27:11;37.777;15.049;11.77;2.5;;1 km NE M. Frumento delle Concazze
23/09/2002;00:54:46;37.72;14.967;7.6;1.5;;M. Scavo
24/09/2002;00:56:42;37.747;14.998;0.47;1.9;;0.5 km SE Crateri Centrali
24/09/2002;00:55:53;37.709;14.951;1.94;1.3;;1.3 km W M. Denza
26/09/2002;00:51:37;37.794;15.089;12.24;1.7;;M. Crisimo
26/09/2002;00:46:09;37.24;15.158;18.57;1;;6 Km WNW Augusta
27/09/2002;00:46:05;37.739;14.943;7.26;1.5;;1 km SW M. Palestra
27/09/2002;00:08:40;37.712;15.086;8.21;1.5;;M. Fior di Cosimo
28/09/2002;00:34:01;37.737;14.992;4.63;1.9;;M. Frumento Supino
01/10/2002;00:54:50;37.677;15.035;10.08;1.5;;M. Salto del Cane
01/10/2002;00:49:34;37.836;15.195;21.16;2.4;;4.6 Km Est Linguaglossa
01/10/2002;00:45:53;37.842;15.178;18.85;2.6;;3 Km Est Linguaglossa
02/10/2002;00:51:30;37.703;14.959;3.33;1.4;;M. Denza
03/10/2002;00:37:08;37.719;14.996;4.22;1.3;;1 Km W La Montagnola
03/10/2002;00:12:08;37.718;14.997;3.16;1.3;;0.9 Km W La Montagnola
03/10/2002;00:00:58;37.71;14.999;3.27;1.5;;1.2 Km SW La Montagnola
04/10/2002;00:00:01;37.764;15.092;8.96;1.8;;2.7 Km NNE M. Fontane
04/10/2002;00:33:38;37.751;15.084;7;1.2;;1.2 km N Mt Fontane
04/10/2002;00:07:05;37.748;15.083;6.78;1.2;;0.9 km N Mt Fontane
07/10/2002;00:27:51;37.329;15.265;22.64;1.4;;11 km NNW Augusta
07/10/2002;00:22:00;38.131;15.067;9.67;1.8;;2.1 km SE Tindari
07/10/2002;00:17:54;38.137;15.068;13.43;1.5;;1.9 km ESE Tindari
09/10/2002;00:43:51;37.712;14.884;11.49;1.9;;1 Km SW di Mt. Turchio
09/10/2002;00:05:01;37.734;14.931;8.97;2;;1.5 km NE Mt Intraleo
09/10/2002;16:59:35018;37.749;15.04;13.53;1;;1 km NE Mt Lepre
09/10/2002;00:03:36;37.714;15.021;3.88;1.5;;1.4 km SE La Montagnola
13/10/2002;00:41:02;37.737;15.069;4.16;1.5;;1.4 Km WSW M. Fontane
13/10/2002;00:26:26;38.098;15.196;8.3;1.8;;1.3 Km W Castroreale
11/10/2002;00:16:26;37.71;14.98;1.14;1.7;;M. Nero (vers. Sud)
14/10/2002;00:34:15;37.655;14.964;2.9;2.6;;2 km W M. S.Leo (vers. Sud)
14/10/2002;00:55:17;37.661;14.975;3.12;2.6;;1 km NW M. S.Leo (vers. Sud)
13/10/2002;00:26:46;38.425;15.123;3.3;1.7;;15 km E Vulcano
14/10/2002;00:40:30;37.663;14.979;3.29;2.1;;1 km NW M. S.Leo (vers. Sud)
14/10/2002;00:17:23;37.13;14.778;8.12;1.5;;4 km SSE Vizzini
15/10/2002;00:12:07;38.183;15.048;14.11;1.6;;Golfo di Patti
15/10/2002;00:22:14;37.686;15.032;5.33;2;;1 Km SE M. Serra Pizzuta Calvarina
16/10/2002;00:56:17;38.402;14.689;8.69;2.5;;25 km W Vulcano
16/10/2002;00:10:21;37.75;15.113;9.77;1.5;;1.5 km N Fornazzo
16/10/2002;00:42:42;37.201;15.095;18.68;1.4;;3.5 km NW Melilli
17/10/2002;00:28:59;37.646;14.924;11.73;2.1;;1.9 km NW Ragalna
17/10/2002;00:41:44;37.872;14.993;27.09;1.5;;3 km E Randazzo
18/10/2002;00:27:24;37.967;14.731;1.55;2.2;;6 km SE Alcara Li Fusi
17/10/2002;00:26:01;37.955;14.639;5.28;2;;10 km SW Alcara Li Fusi
17/10/2002;00:55:45;37.661;14.957;5.25;2.3;;2 km N Ragalna
17/10/2002;00:38:51;37.942;14.637;4.25;2.1;;10 km SW Alcara Li Fusi
17/10/2002;00:21:52;37.964;14.667;4.07;2.6;;10 km SW Alcara Li Fusi
18/10/2002;00:04:16;37.789;14.975;21.01;2.1;;3 km ESE M. Maletto
18/10/2002;00:06:29;37.789;15.025;19.56;1.9;;M. Nero delle Concazze
18/10/2002;00:47:12;37.801;15.045;20.83;1.7;;M. Frumento
19/10/2002;00:16:19;38.407;14.685;17.68;2.6;;22 km W Vulcano
22/10/2002;00:38:33;37.975;15.183;2.58;1.3;;Novara di Sicilia
22/10/2002;00:29:16;37.709;14.941;14.63;2.5;;2.0 km W M. Denza
22/10/2002;00:39:07;37.633;14.957;24.86;2.1;;Ragalna
23/10/2002;00:54:40;38.386;14.91;8.11;1.6;;Vulcano
24/10/2002;00:44:16;37.679;15.025;0;2;;1.5 km NE M. Grosso
26/10/2002;00:41:43;37.737;15.013;2.71;1.7;;1.5 km ENE M. Frumento Supino
26/10/2002;00:25:32;37.752;15.004;0.68;2;;Crateri sommitali
